Date,Time,Lat,Lon,Cluster_ID,Cluster_Weight
01/07/2014,21:10:00,40.8316,-73.9263,1,1
01/07/2014,21:11:00,40.8269,-73.9253,1,1
01/07/2014,21:27:00,40.8294,-73.9285,1,1
01/07/2014,21:33:00,40.8309,-73.9271,1,1
01/07/2014,21:45:00,40.8305,-73.927,1,1
01/07/2014,21:50:00,40.8294,-73.9283,1,1
01/07/2014,21:56:00,40.8295,-73.9283,1,1
01/07/2014,22:08:00,40.8309,-73.9269,1,1
01/07/2014,23:57:00,40.814,-73.8146,23,1
02/07/2014,02:49:00,40.8382,-73.9236,34,1
02/07/2014,07:14:00,40.8933,-73.9089,-1,0
02/07/2014,08:19:00,40.8849,-73.9082,6,1
02/07/2014,10:24:00,40.8222,-73.9307,1,1
02/07/2014,11:19:00,40.8554,-73.8871,13,1
02/07/2014,12:27:00,40.8435,-73.912,-1,0
02/07/2014,13:19:00,40.8465,-73.8558,-1,0
02/07/2014,13:29:00,40.8309,-73.9269,1,1
02/07/2014,13:48:00,40.827,-73.9242,1,1
02/07/2014,15:24:00,40.8995,-73.9011,-1,0
02/07/2014,15:49:00,40.8294,-73.9238,1,1
02/07/2014,16:07:00,40.8269,-73.9244,1,1
02/07/2014,16:10:00,40.8653,-73.838,-1,0
02/07/2014,16:58:00,40.8901,-73.8982,16,1
02/07/2014,17:23:00,40.8313,-73.9265,1,1
02/07/2014,17:36:00,40.8277,-73.9255,1,1
02/07/2014,17:46:00,40.8275,-73.9256,1,1
02/07/2014,17:46:00,40.8275,-73.9256,1,1
02/07/2014,18:11:00,40.8889,-73.912,6,1
02/07/2014,18:35:00,40.8273,-73.9251,1,1
02/07/2014,18:42:00,40.888,-73.9109,6,1
02/07/2014,18:51:00,40.8935,-73.9158,-1,0
02/07/2014,22:02:00,40.8094,-73.8549,-1,0
02/07/2014,22:13:00,40.8367,-73.9142,-1,0
02/07/2014,23:13:00,40.818,-73.89,24,1
02/07/2014,23:17:00,40.8189,-73.8881,-1,0
03/07/2014,02:35:00,40.8658,-73.8931,-1,0
03/07/2014,02:50:00,40.8402,-73.8878,-1,0
03/07/2014,03:38:00,40.8309,-73.9201,1,1
03/07/2014,04:36:00,40.8512,-73.8957,-1,0
03/07/2014,05:35:00,40.906,-73.8558,-1,0
03/07/2014,07:36:00,40.8211,-73.9068,-1,0
03/07/2014,08:16:00,40.8661,-73.9028,-1,0
03/07/2014,09:01:00,40.8836,-73.8523,-1,0
03/07/2014,09:10:00,40.89,-73.9148,37,1
03/07/2014,09:43:00,40.8845,-73.8956,25,1
03/07/2014,10:10:00,40.8171,-73.9231,38,1
03/07/2014,10:12:00,40.8306,-73.8876,-1,0
03/07/2014,10:12:00,40.8306,-73.8876,-1,0
03/07/2014,10:47:00,40.8022,-73.9128,19,1
03/07/2014,11:13:00,40.9111,-73.9059,-1,0
03/07/2014,11:40:00,40.828,-73.9202,1,1
03/07/2014,11:45:00,40.8824,-73.898,-1,0
03/07/2014,12:50:00,40.8932,-73.8998,4,1
03/07/2014,13:20:00,40.8572,-73.8894,13,1
03/07/2014,13:39:00,40.8858,-73.91,6,1
03/07/2014,13:55:00,40.846,-73.8448,3,1
03/07/2014,14:04:00,40.8239,-73.931,1,1
03/07/2014,14:08:00,40.8852,-73.9121,6,1
03/07/2014,14:23:00,40.8864,-73.9048,6,1
03/07/2014,14:42:00,40.8889,-73.8922,5,1
03/07/2014,15:04:00,40.823,-73.9315,1,1
03/07/2014,15:07:00,40.8455,-73.845,3,1
03/07/2014,15:28:00,40.8453,-73.8453,3,1
03/07/2014,17:13:00,40.9034,-73.8996,-1,0
03/07/2014,17:37:00,40.88,-73.8369,-1,0
03/07/2014,18:03:00,40.8979,-73.9047,-1,0
03/07/2014,18:13:00,40.8223,-73.8567,-1,0
03/07/2014,18:38:00,40.8162,-73.9175,21,1
03/07/2014,19:19:00,40.8614,-73.891,20,1
03/07/2014,19:21:00,40.87,-73.8819,-1,0
03/07/2014,19:38:00,40.8847,-73.9154,6,1
03/07/2014,19:41:00,40.8713,-73.9045,-1,0
03/07/2014,19:59:00,40.8841,-73.8914,39,1
03/07/2014,22:08:00,40.8613,-73.8909,20,1
03/07/2014,22:44:00,40.826,-73.846,-1,0
03/07/2014,23:15:00,40.8594,-73.876,-1,0
03/07/2014,23:36:00,40.8653,-73.8227,-1,0
04/07/2014,03:05:00,40.8123,-73.9298,10,1
04/07/2014,03:07:00,40.8121,-73.9304,10,1
04/07/2014,03:07:00,40.8121,-73.9304,10,1
04/07/2014,03:27:00,40.8711,-73.8979,-1,0
04/07/2014,04:05:00,40.8715,-73.8702,-1,0
04/07/2014,09:37:00,40.9039,-73.9064,-1,0
04/07/2014,09:59:00,40.8561,-73.8852,13,1
04/07/2014,10:02:00,40.8856,-73.9137,6,1
04/07/2014,11:27:00,40.8854,-73.9034,6,1
04/07/2014,11:41:00,40.8686,-73.8816,31,1
04/07/2014,13:21:00,40.8538,-73.8725,-1,0
04/07/2014,14:17:00,40.839,-73.8259,-1,0
04/07/2014,16:51:00,40.8556,-73.8829,-1,0
04/07/2014,17:40:00,40.8577,-73.8866,13,1
04/07/2014,17:48:00,40.8548,-73.8657,17,1
04/07/2014,17:57:00,40.8379,-73.8266,-1,0
04/07/2014,18:05:00,40.887,-73.9085,6,1
04/07/2014,18:52:00,40.8357,-73.8652,-1,0
04/07/2014,19:11:00,40.8836,-73.8945,25,1
04/07/2014,19:15:00,40.8613,-73.8981,-1,0
04/07/2014,19:18:00,40.8602,-73.8372,-1,0
04/07/2014,19:44:00,40.865,-73.9088,22,1
04/07/2014,20:20:00,40.8554,-73.9142,-1,0
04/07/2014,20:27:00,40.8967,-73.8509,-1,0
04/07/2014,21:17:00,40.828,-73.9219,1,1
04/07/2014,22:08:00,40.8562,-73.8871,13,1
04/07/2014,23:10:00,40.8267,-73.92,1,1
04/07/2014,23:42:00,40.8301,-73.9196,1,1
04/07/2014,23:46:00,40.8873,-73.9052,6,1
05/07/2014,01:19:00,40.8452,-73.824,-1,0
05/07/2014,03:08:00,40.8986,-73.8541,-1,0
05/07/2014,03:45:00,40.8825,-73.8914,39,1
05/07/2014,06:24:00,40.8459,-73.8231,-1,0
05/07/2014,07:19:00,40.8275,-73.8863,-1,0
05/07/2014,09:25:00,40.8967,-73.8705,-1,0
05/07/2014,10:39:00,40.8782,-73.9031,27,1
05/07/2014,11:04:00,40.86,-73.8574,-1,0
05/07/2014,11:26:00,40.8809,-73.857,-1,0
05/07/2014,12:22:00,40.8552,-73.8774,26,1
05/07/2014,12:53:00,40.8331,-73.9216,1,1
05/07/2014,12:56:00,40.8511,-73.8823,9,1
05/07/2014,12:56:00,40.8511,-73.8823,9,1
05/07/2014,12:59:00,40.8397,-73.7836,-1,0
05/07/2014,14:33:00,40.8852,-73.8957,25,1
05/07/2014,16:04:00,40.8823,-73.9211,-1,0
05/07/2014,16:04:00,40.8823,-73.9211,-1,0
05/07/2014,16:46:00,40.8122,-73.8464,-1,0
05/07/2014,17:07:00,40.8234,-73.9304,1,1
05/07/2014,17:36:00,40.8581,-73.8958,-1,0
05/07/2014,17:53:00,40.8808,-73.9192,-1,0
05/07/2014,17:53:00,40.8478,-73.8192,-1,0
05/07/2014,18:00:00,40.8464,-73.856,-1,0
05/07/2014,18:17:00,40.8326,-73.8197,-1,0
05/07/2014,18:56:00,40.8783,-73.917,2,1
05/07/2014,19:19:00,40.8483,-73.8315,-1,0
05/07/2014,19:30:00,40.8575,-73.857,-1,0
05/07/2014,20:41:00,40.8795,-73.9044,27,1
05/07/2014,20:59:00,40.8199,-73.88,-1,0
05/07/2014,21:31:00,40.8566,-73.8879,13,1
05/07/2014,22:12:00,40.8753,-73.8602,-1,0
05/07/2014,22:39:00,40.8315,-73.8902,-1,0
06/07/2014,01:58:00,40.8115,-73.9247,-1,0
06/07/2014,03:03:00,40.8721,-73.8882,-1,0
06/07/2014,05:41:00,40.8786,-73.8384,-1,0
06/07/2014,09:14:00,40.8279,-73.8317,-1,0
06/07/2014,10:01:00,40.892,-73.9114,6,1
06/07/2014,10:08:00,40.89,-73.8791,-1,0
06/07/2014,10:29:00,40.8321,-73.9089,-1,0
06/07/2014,10:33:00,40.8502,-73.8996,-1,0
06/07/2014,12:08:00,40.8874,-73.9053,6,1
06/07/2014,12:14:00,40.8941,-73.9101,-1,0
06/07/2014,12:34:00,40.8553,-73.8872,13,1
06/07/2014,12:40:00,40.8067,-73.908,-1,0
06/07/2014,14:34:00,40.8516,-73.8843,-1,0
06/07/2014,14:39:00,40.8891,-73.9086,-1,0
06/07/2014,14:49:00,40.8428,-73.8781,7,1
06/07/2014,15:56:00,40.8642,-73.9048,-1,0
06/07/2014,15:58:00,40.8513,-73.8356,-1,0
06/07/2014,18:11:00,40.858,-73.9015,-1,0
06/07/2014,18:24:00,40.8331,-73.9059,-1,0
06/07/2014,18:29:00,40.8483,-73.8441,3,1
06/07/2014,19:24:00,40.8695,-73.8517,-1,0
06/07/2014,22:27:00,40.8554,-73.8828,-1,0
06/07/2014,22:32:00,40.8344,-73.8517,-1,0
06/07/2014,23:03:00,40.8545,-73.8647,17,1
07/07/2014,00:57:00,40.8226,-73.9288,1,1
07/07/2014,03:40:00,40.8687,-73.8814,31,1
07/07/2014,03:54:00,40.8529,-73.863,-1,0
07/07/2014,08:00:00,40.8977,-73.9045,-1,0
07/07/2014,08:54:00,40.8511,-73.9099,-1,0
07/07/2014,09:24:00,40.8563,-73.8695,28,1
07/07/2014,09:44:00,40.8796,-73.8423,-1,0
07/07/2014,09:58:00,40.864,-73.8453,-1,0
07/07/2014,10:46:00,40.831,-73.9292,1,1
07/07/2014,11:26:00,40.8622,-73.8971,-1,0
07/07/2014,12:20:00,40.8086,-73.9306,0,1
07/07/2014,13:22:00,40.8732,-73.8531,-1,0
07/07/2014,13:24:00,40.8087,-73.9308,0,1
07/07/2014,13:44:00,40.8931,-73.8999,4,1
07/07/2014,14:01:00,40.8633,-73.8342,-1,0
07/07/2014,14:14:00,40.8549,-73.8313,-1,0
07/07/2014,14:24:00,40.85,-73.9091,-1,0
07/07/2014,14:42:00,40.8797,-73.8796,12,1
07/07/2014,16:14:00,40.8402,-73.8566,-1,0
07/07/2014,17:09:00,40.9033,-73.8997,-1,0
07/07/2014,20:34:00,40.8372,-73.9269,-1,0
07/07/2014,20:34:00,40.8372,-73.9269,-1,0
07/07/2014,22:04:00,40.8413,-73.9114,-1,0
07/07/2014,22:23:00,40.8366,-73.8603,-1,0
08/07/2014,00:15:00,40.858,-73.8675,28,1
08/07/2014,03:36:00,40.8357,-73.8856,-1,0
08/07/2014,07:30:00,40.8853,-73.9034,6,1
08/07/2014,07:30:00,40.8221,-73.8825,-1,0
08/07/2014,07:32:00,40.8279,-73.9219,1,1
08/07/2014,07:32:00,40.8279,-73.9219,1,1
08/07/2014,08:05:00,40.879,-73.9059,27,1
08/07/2014,08:37:00,40.8848,-73.9082,6,1
08/07/2014,08:49:00,40.8837,-73.9169,-1,0
08/07/2014,09:37:00,40.8701,-73.8875,-1,0
08/07/2014,12:08:00,40.8212,-73.8863,-1,0
08/07/2014,12:26:00,40.8188,-73.866,-1,0
08/07/2014,12:40:00,40.8102,-73.9286,0,1
08/07/2014,12:40:00,40.8102,-73.9286,0,1
08/07/2014,12:46:00,40.8602,-73.8828,29,1
08/07/2014,13:03:00,40.8669,-73.7957,-1,0
08/07/2014,13:25:00,40.8583,-73.8703,-1,0
08/07/2014,13:39:00,40.8076,-73.9297,0,1
08/07/2014,13:56:00,40.8584,-73.8878,13,1
08/07/2014,13:58:00,40.8142,-73.9314,10,1
08/07/2014,14:06:00,40.8429,-73.9,-1,0
08/07/2014,14:06:00,40.8429,-73.9,-1,0
08/07/2014,14:12:00,40.8324,-73.9013,-1,0
08/07/2014,14:34:00,40.8269,-73.9236,1,1
08/07/2014,15:09:00,40.8795,-73.8779,12,1
08/07/2014,15:15:00,40.8441,-73.8774,7,1
08/07/2014,15:15:00,40.8441,-73.8774,7,1
08/07/2014,15:36:00,40.837,-73.8414,-1,0
08/07/2014,16:47:00,40.8614,-73.8975,-1,0
08/07/2014,16:57:00,40.8544,-73.8888,13,1
08/07/2014,17:33:00,40.8646,-73.8704,-1,0
08/07/2014,17:34:00,40.8563,-73.8439,-1,0
08/07/2014,17:48:00,40.8945,-73.8611,-1,0
08/07/2014,17:57:00,40.8679,-73.8903,-1,0
08/07/2014,18:00:00,40.8438,-73.8511,-1,0
08/07/2014,18:08:00,40.8914,-73.9041,11,1
08/07/2014,18:09:00,40.8285,-73.8952,-1,0
08/07/2014,18:59:00,40.808,-73.9294,0,1
08/07/2014,19:56:00,40.8233,-73.931,1,1
08/07/2014,19:56:00,40.8233,-73.931,1,1
08/07/2014,21:02:00,40.8906,-73.9112,6,1
08/07/2014,22:01:00,40.898,-73.8633,-1,0
08/07/2014,23:24:00,40.8838,-73.8555,-1,0
09/07/2014,02:52:00,40.8329,-73.8764,-1,0
09/07/2014,03:29:00,40.8574,-73.8461,30,1
09/07/2014,05:53:00,40.8247,-73.8221,-1,0
09/07/2014,06:15:00,40.8854,-73.9135,6,1
09/07/2014,07:01:00,40.828,-73.9219,1,1
09/07/2014,07:01:00,40.828,-73.9219,1,1
09/07/2014,07:12:00,40.8861,-73.9072,6,1
09/07/2014,07:34:00,40.8847,-73.9155,6,1
09/07/2014,08:06:00,40.8977,-73.9045,-1,0
09/07/2014,08:07:00,40.878,-73.9171,2,1
09/07/2014,09:46:00,40.8779,-73.9074,27,1
09/07/2014,09:47:00,40.8182,-73.9295,1,1
09/07/2014,09:55:00,40.8456,-73.7836,-1,0
09/07/2014,09:59:00,40.8632,-73.8638,-1,0
09/07/2014,11:03:00,40.8852,-73.8925,-1,0
09/07/2014,11:58:00,40.8399,-73.8346,-1,0
09/07/2014,11:59:00,40.8513,-73.8461,3,1
09/07/2014,12:01:00,40.8857,-73.9139,6,1
09/07/2014,12:06:00,40.8366,-73.8934,-1,0
09/07/2014,12:08:00,40.8879,-73.9159,37,1
09/07/2014,13:13:00,40.8358,-73.8929,-1,0
09/07/2014,13:38:00,40.8411,-73.8459,-1,0
09/07/2014,13:41:00,40.8146,-73.8979,-1,0
09/07/2014,13:50:00,40.8512,-73.8458,3,1
09/07/2014,13:50:00,40.8512,-73.8458,3,1
09/07/2014,13:51:00,40.8241,-73.9313,1,1
09/07/2014,14:10:00,40.893,-73.8995,4,1
09/07/2014,14:31:00,40.837,-73.8906,-1,0
09/07/2014,14:42:00,40.8092,-73.9306,0,1
09/07/2014,14:45:00,40.8369,-73.8908,-1,0
09/07/2014,15:15:00,40.8593,-73.8869,13,1
09/07/2014,15:15:00,40.8593,-73.8869,13,1
09/07/2014,15:21:00,40.8191,-73.9124,-1,0
09/07/2014,15:25:00,40.8192,-73.845,-1,0
09/07/2014,15:30:00,40.8995,-73.9011,-1,0
09/07/2014,15:32:00,40.868,-73.903,-1,0
09/07/2014,15:35:00,40.8797,-73.8809,12,1
09/07/2014,16:01:00,40.8573,-73.895,-1,0
09/07/2014,16:01:00,40.8573,-73.895,-1,0
09/07/2014,16:17:00,40.8779,-73.8796,12,1
09/07/2014,16:17:00,40.8779,-73.8796,12,1
09/07/2014,16:36:00,40.8669,-73.8811,31,1
09/07/2014,16:55:00,40.8128,-73.888,-1,0
09/07/2014,17:13:00,40.8618,-73.8911,20,1
09/07/2014,17:20:00,40.8766,-73.9175,-1,0
09/07/2014,17:50:00,40.8889,-73.8925,5,1
09/07/2014,18:20:00,40.8562,-73.901,-1,0
09/07/2014,18:45:00,40.8931,-73.861,-1,0
09/07/2014,19:51:00,40.8608,-73.8983,-1,0
09/07/2014,20:39:00,40.8087,-73.9306,0,1
09/07/2014,20:43:00,40.8569,-73.8949,-1,0
09/07/2014,20:50:00,40.8547,-73.8883,13,1
09/07/2014,20:59:00,40.8013,-73.91,32,1
09/07/2014,21:03:00,40.8535,-73.8985,-1,0
09/07/2014,21:06:00,40.8433,-73.8668,-1,0
09/07/2014,21:40:00,40.8813,-73.9091,-1,0
09/07/2014,22:57:00,40.8569,-73.8855,13,1
10/07/2014,00:18:00,40.8163,-73.9171,21,1
10/07/2014,00:18:00,40.8163,-73.9171,21,1
10/07/2014,05:13:00,40.8714,-73.8823,-1,0
