Date,Time,Lat,Lon,Cluster_ID,Cluster_Weight
01/05/2014,21:01:00,40.8316,-73.9262,1,1
01/05/2014,21:08:00,40.8308,-73.9246,1,1
01/05/2014,22:30:00,40.8656,-73.8923,-1,0
01/05/2014,23:08:00,40.8729,-73.8264,-1,0
02/05/2014,00:34:00,40.8115,-73.927,-1,0
02/05/2014,05:46:00,40.8932,-73.9056,-1,0
02/05/2014,06:10:00,40.8728,-73.9046,16,1
02/05/2014,06:11:00,40.8385,-73.9249,-1,0
02/05/2014,07:37:00,40.8975,-73.9048,-1,0
02/05/2014,09:47:00,40.9111,-73.8998,-1,0
02/05/2014,11:03:00,40.8571,-73.8572,-1,0
02/05/2014,11:37:00,40.8787,-73.9093,-1,0
02/05/2014,11:47:00,40.8556,-73.8875,6,1
02/05/2014,12:10:00,40.8086,-73.9305,3,1
02/05/2014,12:28:00,40.893,-73.8998,4,1
02/05/2014,12:46:00,40.893,-73.8996,4,1
02/05/2014,13:12:00,40.8415,-73.835,-1,0
02/05/2014,13:30:00,40.893,-73.8996,4,1
02/05/2014,13:31:00,40.8895,-73.9093,-1,0
02/05/2014,13:39:00,40.8798,-73.8799,5,1
02/05/2014,13:51:00,40.8407,-73.9216,-1,0
02/05/2014,14:12:00,40.893,-73.8996,4,1
02/05/2014,14:20:00,40.8465,-73.8835,-1,0
02/05/2014,14:25:00,40.8933,-73.8998,4,1
02/05/2014,14:33:00,40.8626,-73.8646,-1,0
02/05/2014,14:43:00,40.8511,-73.8457,-1,0
02/05/2014,14:58:00,40.8797,-73.9119,-1,0
02/05/2014,15:10:00,40.8995,-73.9011,15,1
02/05/2014,15:41:00,40.8187,-73.8223,-1,0
02/05/2014,16:18:00,40.8224,-73.8623,-1,0
02/05/2014,16:33:00,40.8942,-73.8991,4,1
02/05/2014,17:38:00,40.8864,-73.9081,8,1
02/05/2014,17:43:00,40.8314,-73.8968,-1,0
02/05/2014,18:24:00,40.8346,-73.93,-1,0
02/05/2014,18:56:00,40.8475,-73.8294,-1,0
02/05/2014,19:02:00,40.8479,-73.7844,-1,0
02/05/2014,20:11:00,40.8224,-73.8109,-1,0
02/05/2014,20:43:00,40.8289,-73.9296,1,1
02/05/2014,20:47:00,40.83,-73.9278,1,1
02/05/2014,20:54:00,40.8271,-73.9241,2,1
02/05/2014,20:55:00,40.8266,-73.9298,-1,0
02/05/2014,21:08:00,40.8887,-73.9106,12,1
02/05/2014,21:17:00,40.849,-73.8459,-1,0
02/05/2014,21:20:00,40.831,-73.9267,1,1
02/05/2014,21:22:00,40.8529,-73.8611,-1,0
02/05/2014,21:29:00,40.8416,-73.8648,-1,0
02/05/2014,21:33:00,40.8827,-73.8896,-1,0
02/05/2014,21:58:00,40.8537,-73.8884,6,1
02/05/2014,22:17:00,40.8848,-73.8998,-1,0
02/05/2014,22:25:00,40.831,-73.9269,1,1
02/05/2014,22:40:00,40.8261,-73.9251,2,1
02/05/2014,22:43:00,40.8307,-73.9271,1,1
02/05/2014,22:52:00,40.8682,-73.9013,-1,0
02/05/2014,22:57:00,40.8308,-73.927,1,1
02/05/2014,22:57:00,40.8887,-73.8476,-1,0
02/05/2014,22:57:00,40.8887,-73.8476,-1,0
02/05/2014,23:00:00,40.8849,-73.9,-1,0
02/05/2014,23:06:00,40.8754,-73.8507,-1,0
02/05/2014,23:35:00,40.8307,-73.927,1,1
02/05/2014,23:38:00,40.8295,-73.9282,1,1
02/05/2014,23:41:00,40.8315,-73.9265,1,1
02/05/2014,23:44:00,40.8296,-73.9283,1,1
03/05/2014,00:03:00,40.8311,-73.9268,1,1
03/05/2014,01:12:00,40.8667,-73.8914,-1,0
03/05/2014,02:34:00,40.8731,-73.8542,-1,0
03/05/2014,02:54:00,40.8189,-73.9286,14,1
03/05/2014,06:39:00,40.8786,-73.8723,-1,0
03/05/2014,07:30:00,40.8928,-73.8389,-1,0
03/05/2014,09:01:00,40.8653,-73.814,-1,0
03/05/2014,09:37:00,40.8608,-73.8805,10,1
03/05/2014,09:48:00,40.8874,-73.9053,8,1
03/05/2014,10:52:00,40.8576,-73.8863,6,1
03/05/2014,11:06:00,40.8584,-73.8864,6,1
03/05/2014,11:36:00,40.8178,-73.919,-1,0
03/05/2014,11:36:00,40.8288,-73.8657,-1,0
03/05/2014,11:51:00,40.8562,-73.8851,6,1
03/05/2014,12:07:00,40.8929,-73.8995,4,1
03/05/2014,12:25:00,40.9007,-73.9018,15,1
03/05/2014,12:25:00,40.9007,-73.9018,15,1
03/05/2014,12:38:00,40.8388,-73.8868,-1,0
03/05/2014,12:39:00,40.8538,-73.8723,-1,0
03/05/2014,13:16:00,40.89,-73.9053,0,1
03/05/2014,14:39:00,40.8668,-73.8809,17,1
03/05/2014,15:05:00,40.8296,-73.9282,1,1
03/05/2014,15:09:00,40.8294,-73.9284,1,1
03/05/2014,15:14:00,40.8291,-73.9291,1,1
